ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2013;06306;"Napoli - Universit  degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;15
2013;06306;"Napoli - Universit  degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;20
2013;06306;"Napoli - Universit  degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;39
2013;06306;"Napoli - Universit  degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;M;28
2013;06304;"Napoli - Universit  degli studi ""Suor Orsola Benincasa""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2013;06303;"Napoli - Universit  degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;F;30
2013;06303;"Napoli - Universit  degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;M;19
2013;06303;"Napoli - Universit  degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2013;06303;"Napoli - Universit  degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2013;06303;"Napoli - Universit  degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;1
2013;06303;"Napoli - Universit  degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;1
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;2;Arts and humanities;F;7
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;12
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;8
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;3
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;6
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;5
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;4
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;1
2013;06302;"Napoli - Universit  degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;M;3
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;F;21
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;M;15
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;15
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;7
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;37
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;29
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;65
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;43
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;2
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;3
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;36
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;94
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;23
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;23
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;54
2013;06301;"Napoli - Universit  degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;M;28
2013;06201;Benevento - Universit  degli studi del Sannio;Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2013;06201;Benevento - Universit  degli studi del Sannio;Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2013;06201;Benevento - Universit  degli studi del Sannio;Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;2
2013;06201;Benevento - Universit  degli studi del Sannio;Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;3
2013;06201;Benevento - Universit  degli studi del Sannio;Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;7
2013;06201;Benevento - Universit  degli studi del Sannio;Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;9
2013;06201;Benevento - Universit  degli studi del Sannio;Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;2
2013;06201;Benevento - Universit  degli studi del Sannio;Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;8
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;6
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;1
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;2
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;5
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;10
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;4
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;2
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;4
2013;06001;Cassino - Universit  degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;6
2013;05815;Roma - Universit  telematica Niccol  Cusano (gi  UNISU);Lazio;CENTRO;Dottorato di ricerca;99;Field unknown;F;1
2013;05815;Roma - Universit  telematica Niccol  Cusano (gi  UNISU);Lazio;CENTRO;Dottorato di ricerca;99;Field unknown;M;4
2013;05810;"Roma - Universit  telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2013;05810;"Roma - Universit  telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;5
2013;05810;"Roma - Universit  telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;12
2013;05810;"Roma - Universit  telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;2
2013;05810;"Roma - Universit  telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2013;05810;"Roma - Universit  telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2013;05809;Roma - Universit  degli Studi Internazionali   UNINT;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;2
2013;05809;Roma - Universit  degli Studi Internazionali   UNINT;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;1
2013;05808;"Roma - Universit  ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;4
2013;05808;"Roma - Universit  ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2013;05808;"Roma - Universit  ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;3
2013;05808;"Roma - Universit  ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2013;05808;"Roma - Universit  ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;4
2013;05808;"Roma - Universit  ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;8
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;1;Education;F;7
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;1;Education;M;1
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;16
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;12
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;8
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;17
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;28
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;29
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;23
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;5
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;6
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;8
2013;05807;Roma - III Universit  degli studi;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;17
2013;05806;"Roma - Universit  degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;6
2013;05806;"Roma - Universit  degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;8
2013;05805;Roma - LUISS Libera Universit  internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;9
2013;05805;Roma - LUISS Libera Universit  internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;2
2013;05805;Roma - LUISS Libera Universit  internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;13
2013;05805;Roma - LUISS Libera Universit  internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;23
2013;05803;Roma - Libera Universit  Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;2
2013;05803;Roma - Libera Universit  Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;1
2013;05803;Roma - Libera Universit  Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;5
2013;05803;Roma - Libera Universit  Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;1
2013;05803;Roma - Libera Universit  Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;3
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;1;Education;F;5
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;29
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;22
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;46
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;43
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;35
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;29
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;3
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;22
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;14
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;19
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;32
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;22
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;99;Field unknown;F;1
2013;05802;"Roma - Universit  degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;99;Field unknown;M;5
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;75
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;61
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;58
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;26
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;45
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;49
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;90
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;71
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;4
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;14
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;69
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;90
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;9
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;4
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;126
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;90
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;99;Field unknown;F;18
2013;05801;"Roma - Universit  degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;99;Field unknown;M;4
2013;05601;Viterbo - Universit  della Tuscia;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;7
2013;05601;Viterbo - Universit  della Tuscia;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;2
2013;05601;Viterbo - Universit  della Tuscia;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;5
2013;05601;Viterbo - Universit  della Tuscia;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;3
2013;05601;Viterbo - Universit  della Tuscia;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;7
2013;05601;Viterbo - Universit  della Tuscia;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;11
2013;05601;Viterbo - Universit  della Tuscia;Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;23
2013;05601;Viterbo - Universit  della Tuscia;Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;25
2013;05403;Perugia - Universit  per stranieri;Umbria;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;6
2013;05403;Perugia - Universit  per stranieri;Umbria;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;2
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;10
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;8
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;2
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;3
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;27
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;20
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;8
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;7
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;4
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;10
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;9;Health and welfare;F;6
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;9;Health and welfare;M;5
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;99;Field unknown;F;2
2013;05401;Perugia - Universit  degli studi;Umbria;CENTRO;Dottorato di ricerca;99;Field unknown;M;2
2013;05202;Siena - Universit  per stranieri;Toscana;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;6
2013;05202;Siena - Universit  per stranieri;Toscana;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;4
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;8
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;13
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;10
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;9
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;13
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;18
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;4
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;F;29
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;M;19
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;99;Field unknown;F;30
2013;05201;Siena - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;99;Field unknown;M;28
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;5
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;5
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;11
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;8
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;9
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;16
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;4
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;7
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;F;4
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;M;2
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;99;Field unknown;F;5
2013;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;99;Field unknown;M;10
2013;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;7
2013;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;5
2013;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;4
2013;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;30
2013;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Dottorato di ricerca;99;Field unknown;F;3
2013;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Dottorato di ricerca;99;Field unknown;M;5
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;31
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;13
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;11
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;10
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;32
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;27
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;5
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;39
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;9
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;16
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;7
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;4
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;F;21
2013;05001;Pisa - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;M;9
2013;04803;Firenze - Istituto Italiano di Scienze Umane;Toscana;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;16
2013;04803;Firenze - Istituto Italiano di Scienze Umane;Toscana;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;7
2013;04803;Firenze - Istituto Italiano di Scienze Umane;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2013;04803;Firenze - Istituto Italiano di Scienze Umane;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;4
2013;04803;Firenze - Istituto Italiano di Scienze Umane;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;2
2013;04803;Firenze - Istituto Italiano di Scienze Umane;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;1
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;1;Education;F;7
